# Time,x,y,z
2017-01-24 08:00:00,1.428422000000000000e+06,-2.257020000000000000e+05,1.487600000000000000e+04
2017-01-24 09:00:00,1.428360000000000000e+06,-2.255080000000000000e+05,1.464500000000000000e+04
2017-01-24 10:00:00,1.428297000000000000e+06,-2.253130000000000000e+05,1.441500000000000000e+04
2017-01-24 11:00:00,1.428235000000000000e+06,-2.251180000000000000e+05,1.418400000000000000e+04
2017-01-24 12:00:00,1.428172000000000000e+06,-2.249240000000000000e+05,1.395400000000000000e+04
2017-01-24 13:00:00,1.428110000000000000e+06,-2.247290000000000000e+05,1.372400000000000000e+04
2017-01-24 14:00:00,1.428047000000000000e+06,-2.245350000000000000e+05,1.349300000000000000e+04
2017-01-24 15:00:00,1.427984000000000000e+06,-2.243400000000000000e+05,1.326300000000000000e+04
2017-01-24 16:00:00,1.427920000000000000e+06,-2.241360000000000000e+05,1.303200000000000000e+04
2017-01-24 17:00:00,1.427854000000000000e+06,-2.239230000000000000e+05,1.280000000000000000e+04
